"Subject_ID","Activity","mean","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]","temp[, 3]"
23,1,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
23,2,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
23,3,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
23,4,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
23,5,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
23,6,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,1,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,2,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,3,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,4,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,5,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
24,6,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,1,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,2,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,3,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,4,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,5,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
25,6,0.274347260646063,-0.0177434918458972,-0.108925032737064,0.669226222373046,0.00403879092060517,0.0921508600211059,0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.0309824871713436,-0.0747194855994359,0.088357304227173,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.54822165976717,-0.54822165976717,-0.649417950650692,-0.60524856977632,-0.762137610987416,-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.2214691368263,0.015400588735675,0.0473098698476722,-0.656713524546605,-0.628961179980356,-0.743608246170053,-0.0477062917542325,-0.213392904926883,-0.123828014584147,-0.672094306818974,-0.70621663959074,-0.644192752866115,-0.101042702224631,-0.174277577553958,-0.0513928953203266,-0.585962696268539,0.0768760112631957,-0.620789916331592,0.173219742700723,-0.697411069729937,-0.0415636227771787,-0.779767633083527,0.126707820497791,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.965207115039421,-0.95440802665318,-0.938900969424022,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.721192598029789,-0.682653506899942,-0.653665674372188,-0.731348533131935,-0.786062320321895,-0.739932395222129,-0.591225327146546,-0.591225327146546,-0.627762945785391,-0.662533062898382,-0.77799317279698,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.654979816705833,-0.612243590244114,-0.780928428167213,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.659531216655476,-0.640076803144351,-0.699976372277643,-0.792190209274884
